ID,Transaction_Limit
450000196708297665,1690.185906590659
230000198708269355,1817.7642484248424
350000196008218408,1584.709110911091
340000195803275667,2381.8922692269234
230000197711133454,1908.53101010101
22000019630206077X,849.3898429842985
370000198311117354,1219.813870387039
420000199204220662,1781.7620462046204
330000198004061146,1449.244795479548
120000199304260417,1892.6781778177813
110000197307036268,973.4795559555959
610000195202297612,1508.1056215621566
230000196310199343,84.7715891589159
630000197701215012,2043.764141414141
630000196509291811,1261.3921392139214
520000198404217889,982.2880248024802
140000196304187088,1131.7766456645666
440000199603308139,2178.5294099409944
13000019770207249X,475.58880888088805
610000200305284551,2217.6199279927996
130000198307201874,1719.9674537453748
11000019561101526X,1161.9645564556458
370000200108317297,401.36845084508457
150000196109120453,376.1443394339435
210000197310134858,1853.9539933993399
430000195205064343,664.2501230123012
450000198008167463,1126.389930993099
500000195511187876,1417.507500750075
450000195204207043,120.49963396339635
110000198601306307,814.657195719572
540000199004160623,1519.0577257725772
530000196411273734,2942.226270627063
350000196512203301,1714.6318661866192
110000199509043764,412.70006500650067
41000019520429440X,2248.8898889888987
440000195608197767,1474.1007960796082
440000200301288238,931.4002650265027
350000196008194936,1555.3565016501652
45000019671213579X,1189.4593139313931
230000197112257375,1431.16299229923
23000019640506285X,604.6157235723573
42000019620914831X,864.0824842484249
500000197204034780,1357.1920682068207
450000200609133760,240.83374937493747
540000195407068284,720.3525352535255
360000195502119015,2104.216081608161
460000198908255006,3051.2201620162014
540000199606247160,1297.3691129112913
510000195606186376,1604.3974437443746
620000200102115346,2338.6581458145815
340000200606165366,2336.419471947195
210000198103247926,1483.1256655665563
220000196304192389,872.318793879388
37000019601013408X,1581.0492999299931
430000199405027545,957.7660276027603
500000197001303135,1760.1679387938796
440000199212253820,1875.6849504950499
120000195505076458,1896.1592789278927
120000196812188104,1137.9276327632763
410000198504276645,922.8362296229623
420000197002107910,1510.824906490649
360000197007075923,1492.9634683468348
430000195908121973,839.007200720072
430000196409033623,493.31379537953796
630000197211248356,1841.3669306930694
620000197001106876,2007.836805680568
510000195502244594,1531.5527662766278
460000195211291695,840.0371567156717
150000195712232818,778.0879087908792
460000200012161744,1040.5060506050602
63000019630601606X,1233.7918151815181
53000019871103892X,1183.7737773777378
420000196504194036,1747.3434103410343
460000200110026618,1128.37799279928
370000197208109757,956.0090069006902
630000196612137935,1530.7905220522057
640000195508275577,2103.572085208521
110000195703191674,1347.017197719772
310000197707307781,2180.9714651465147
440000199502268772,238.57333033303328
310000198412279298,2103.4259375937595
520000195905160784,936.8617821782178
620000200210141146,912.2014841484149
36000019810731624X,1853.2046534653466
360000197903041705,1739.9802860286031
440000197105131095,902.919407940794
530000196202038383,1462.3256975697568
220000197810208851,1181.805605560556
150000198701022894,449.99621962196215
630000195002087593,1416.091809180918
410000200404264815,1610.0500400040003
110000197302070117,1145.6033163316333
450000199310163433,1169.9147614761478
360000200312285972,1326.5359495949594
530000200309266393,2170.3110011001104
520000198806105919,1221.6999819982
350000198012091189,623.5151515151515
440000197710069533,2058.678835883588
140000196106154859,1013.2031303130311
320000198611169798,1393.3336333633363
440000195709027599,3431.6970657065704
500000195709043384,1223.5497549754975
350000199504077943,948.1149614961496
370000196004027472,1838.1948694869488
120000196905226755,2424.362043204321
530000198706045535,904.0897359735972
50000019830422296X,2161.2274787478746
530000199506225667,597.8267806780677
510000199703073822,1062.8351535153515
130000198411108637,1034.4978237823782
440000199403165487,1146.1148124812485
610000195006028685,311.75858585858583
650000200211287740,2406.6507650765084
130000198302224807,873.679807980798
230000195111109363,1500.4550925092515
460000199102156898,3394.43896389639
630000198711294417,2780.5560396039605
370000196402178348,1228.71097909791
410000195902224628,1480.589594959496
510000196109257107,1650.4330013001295
220000197009272946,1877.8861926192624
43000019621206897X,1932.7297839783978
640000198612168126,1332.046360636064
320000197907052818,1705.5460136013603
340000197903264964,4051.1899189918995
500000198906011756,1568.328619861986
450000195906164244,651.8364236423641
640000197505112229,1582.5037293729374
33000019530710893X,724.3460576057607
440000200111262352,1400.0430603060308
220000199108243306,1906.4748074807478
140000196103263259,1450.887710771077
11000019801230635X,551.706498649865
50000019780703785X,1371.1343564356432
620000198109129839,578.3717011701169
35000019811007469X,1915.8194119411942
45000019551007519X,1982.809666966697
12000019920901009X,524.6494329432943
360000198805096459,1188.8551805180516
650000198410280648,1947.8068946894693
130000196508276144,2851.2251425142517
450000197710126122,1601.1969676967697
420000199706111132,806.8938283828385
430000199101134907,1044.6545454545455
220000197206113709,1215.6276247624767
220000196904049877,2777.931169116912
430000200112187364,1725.1731593159316
140000196704064423,2218.5866786678666
220000200106280184,2152.9783218321827
360000198408100944,1311.7923542354235
610000197108261313,3470.9040984098415
420000195303074172,661.3765086508653
530000195102085962,1765.08595759576
340000197307035022,1423.0975097509754
43000019660214603X,643.3264536453646
340000197406284526,997.9547314731475
37000020001123193X,2009.4994299429943
210000196001048791,1127.3079497949795
530000199311061703,2002.769828982898
460000199103075176,1680.0484238423844
140000199112196135,884.6859675967597
150000197111162649,1404.53197319732
15000019660829743X,871.9253545354535
140000199010068968,1140.4477787778776
460000195512218694,1058.7219621962197
350000196204086748,516.202190219022
370000195706152986,151.94781278127815
360000199808311200,289.809900990099
540000198603150537,1680.7621562156214
310000195802206883,1086.4570417041705
230000199307199856,1303.9400340034006
320000195509090457,642.871095109511
430000199608119896,1212.1855115511553
410000200603128058,1081.7162376237623
450000197001281306,1934.3212121212125
540000197105147816,1434.895371537154
35000020030621018X,2335.1769576957695
310000195304054872,939.3179317931794
120000195305052697,458.1884848484848
520000196708175607,650.5019681968197
630000195601153310,767.5993219321932
150000196005152792,1366.1742124212421
360000200304300650,2546.099169916992
350000196703239753,399.7596209620962
320000195605231061,1603.2554045404543
210000198311049115,2357.667366736674
420000200310189713,663.7605490549056
500000198208084069,493.7617821782178
220000199905189816,2347.6820822082204
210000199512144113,595.2632763276329
650000198508099476,1974.5781178117813
110000195704146023,969.4589388938895
64000019580602395X,1181.1863366336636
410000200311171396,2002.5200360036008
540000195506212683,742.6602340234024
37000019980506877X,1099.2763426342635
620000199212037128,1818.9058505850585
630000195204019855,2082.8843454345442
640000199706070044,1494.2546464646466
330000198009167548,2220.8433663366336
53000020030809338X,1565.281480148015
310000198601064616,915.255895589559
320000199904289907,3149.566761676168
520000195807050987,1235.6196559655964
320000197609225573,741.7365756575658
350000200204024802,815.5031593159316
500000197005063909,1377.023498349835
330000196312177950,1232.0917011701172
370000197208051102,3740.1107470747074
510000199510105103,1169.7851385138513
370000196207055369,1601.5189108910895
630000198603263402,1823.9486498649865
610000197208244924,1156.8621062106208
540000198311279216,730.6352665266527
230000196010232148,1625.373289328933
620000200604094506,646.2123332333233
230000195306010101,1211.340099009901
460000198312245552,696.4096229622963
360000197010015745,1617.5121152115212
64000019600402703X,1878.714885488549
310000196708123162,644.4128712871287
650000195702273286,2869.729632963296
310000195112154051,2014.0314231423147
620000197110131149,1351.9798239823983
35000019710129790X,2203.569456945695
120000196902221393,3389.615995599561
610000198705208195,1752.2510951095107
530000200002018731,335.54558855885585
610000199508085792,2721.450143014302
120000198709283284,143.0065706570657
140000198001054711,2139.1360576057605
430000199105238121,1209.4847764776478
330000195003168706,1648.341474147415
520000197408048731,718.2859405940594
540000197810175652,1199.6793239323933
340000196409290345,1227.300190019002
11000019931210640X,712.8048964896491
220000195302069577,1093.108186818682
650000198205222860,2025.0721372137214
43000019710607545X,976.3378847884788
650000197404214973,1256.975085508551
430000200603145847,1281.7837283728372
620000196611145341,1222.0372437243725
610000196501149139,1137.6492689268925
15000019601123038X,273.6574257425743
540000195105232173,2561.433099309931
34000020000414586X,1977.3116031603163
12000019571108183X,1564.774202420242
440000195304085694,2679.8012211221126
150000195905237615,2967.878322832283
350000197006152227,1249.9921242124212
410000198805158984,1002.2510451045106
41000019880811002X,1328.2758095809581
610000197506183146,1655.771401140114
150000200509131222,1499.011902190219
640000195203040806,2007.527392739274
520000198512044209,1400.2876127612758
220000198608052878,1145.6130813081304
620000199812195461,1074.6284128412842
500000196403054608,1269.3983398339838
440000199712045227,2913.1398499849984
410000199111069463,1823.9956195619566
610000198910318625,1475.425385538554
440000199308227854,1912.7663006300631
15000019790531080X,1444.022787278728
11000019940325634X,782.937797779778
310000200608045303,1960.450697069707
110000195908118024,784.3881368136815
530000200410210204,1159.3502970297031
110000197410273309,1709.4410141014105
230000197308287082,918.4194499449947
540000197903210103,1302.9939953995397
43000019771013732X,1553.5593959395937
420000200401300851,889.1706150615063
640000195701149441,395.21310131013104
110000198712279487,732.1048004800482
460000199612273381,1618.6258955895594
120000199904223820,1179.4388768876888
430000196205139151,796.3252585258526
520000199106090650,1266.7278987898792
500000200301208214,1364.3334693469346
360000196412246576,894.9541554155417
220000200308112058,323.50303630363044
510000195304240138,1031.427590759076
130000198209054735,1594.302609260926
32000019540625165X,1744.1367496749676
530000198101046033,1208.9272327232723
140000199603083354,593.3283328332834
210000196605042323,542.6389778977899
120000197308235930,2105.615207520752
430000200410102269,1643.1858305830579
310000199812177607,1368.2917491749176
420000196409230836,2297.035151515152
230000196405052918,1054.682412241224
140000198512217332,2229.5996319631968
120000198904014215,1752.60799279928
110000196805023262,970.799898989899
370000195211202793,1372.7566436643667
620000195504106369,948.0392519251927
530000196602156055,1225.2896089608964
610000197411112978,534.1290229022903
440000195109050568,1304.349896989699
510000200406292012,1697.0334233423341
640000197010125589,2255.909672967297
330000196410289120,663.5757495749575
110000198303291768,217.31562956295633
21000019841216012X,1170.1246234623466
120000197808280455,1510.5680468046805
410000197610177080,1495.966176617662
43000019631230997X,925.2825322532253
530000196311122883,1850.4773357335732
110000196208173799,2119.928712871287
110000198008091341,1834.0051305130514
140000197710095132,2413.029433943395
420000197701187227,2243.2750055005504
510000197706049394,1767.7349434943496
440000198002168180,4132.941896189619
540000200312131205,2110.32399239924
120000200102039365,1569.885499549955
140000196111145658,635.0223422342235
410000199506013202,479.2702370237024
33000019880202493X,1730.6310681068105
530000195909201477,1482.9693439343937
620000200110198188,743.4966356635665
630000196403232290,1333.596919691969
220000198609084935,1197.1807560756074
650000200507281225,1418.9923132313231
23000019550104821X,1216.6569146914694
110000199807024852,1172.1527192719275
640000198211256723,1076.2124532453245
520000197503063649,2305.169492949295
110000197808306051,642.5191299129915
220000197906207247,1081.3870567056706
610000198008056165,299.7838383838384
50000019650208559X,1429.7058845884587
620000200207298679,1774.3085508550853
110000195906071832,686.5054125412541
140000195507316850,1743.3721572157215
520000199104203746,1004.0640504050406
460000199109275347,976.8399559955996
110000196906144362,1604.634887488749
500000198204217661,2236.489251925193
370000198308158286,1043.523708370837
500000199705278264,1396.3459225922595
210000199704289421,1767.8507470747072
510000198804284341,1668.731155115512
640000197006206853,773.8390499049905
440000195105250546,400.78732673267325
210000199109241562,1363.0558005800583
230000198612030796,1374.2619961996202
130000196104155661,936.538197819782
11000019600605680X,1574.612583258326
520000200411258080,692.1963636363636
320000195809143047,2318.5731633163323
220000198601173255,1367.0516831683171
430000195204030002,1531.3495199519953
130000195304090060,1110.055085508551
110000198510090387,1890.3719031903192
310000199402240909,1305.5601890189018
500000198008092419,1628.4945894589457
620000197205230596,724.6429142914293
350000196409283198,1272.1423112311234
150000199804261665,1836.5285528552856
530000200003149215,856.4274747474748
610000198410124920,1631.5973697369734
320000195103267136,1350.0330513051306
330000200312306432,1090.2558755875589
210000199709132917,1391.646599659966
450000199108019235,794.9034903490348
620000195904197984,1668.7094959495953
460000199902138997,2910.856101610161
61000019530330130X,1606.5579487948798
230000198110030817,1412.749774977498
500000197303301565,547.0764596459646
500000198803277156,1503.0604200420044
310000196506030179,1023.1394239423944
430000198507087229,801.1404410441045
37000019690409796X,2608.7040504050406
310000198408076682,2149.9090369036903
450000196504141888,2102.2629342934297
440000199608159830,1033.5133513351336
650000200008213148,1400.0175577557754
610000197907157491,2793.5411341134118
430000200509226595,728.8530513051305
350000196110080943,1006.3029182918293
540000198208292818,1466.7565156515652
62000019870112763X,1920.6024242424244
340000197907312628,1305.6220682068208
410000200405238512,2690.515491549155
33000019900825963X,2811.7800180018
34000019711226743X,2404.0616561656166
640000197306156202,1995.1144144414443
350000197406103686,1306.4378777877787
140000196309219173,1260.1104660466049
520000196512167605,1651.0292469246924
500000196108084951,1227.0095049504948
210000199201020690,1098.0969696969696
130000197207196110,1476.3185298529854
110000196903028227,2274.8341304130417
340000195201207624,97.30961896189619
440000199402012294,1135.4476247624764
210000195502067152,1304.5070107010702
540000197704031006,1104.3409740974098
540000196712131141,1506.9318681868187
530000196105312950,2030.1567026702676
450000195602043996,1698.8536093609362
44000020061124461X,864.8991619161919
430000197811058022,1500.8211231123114
540000199502044772,2322.617181718172
140000197212189881,1159.3001550155018
530000198105142727,1663.4769726972697
440000200604150754,1275.656594659466
340000196508025678,1373.507363736374
360000196209118202,2014.8569436943692
420000196306017194,2679.927480748075
520000199708155167,1226.5096059605962
310000197505315185,1118.196703670367
230000199711291208,2541.3797029702973
21000019910721144X,1382.9978077807782
150000195310029999,1568.6441044104413
640000198006053273,1267.0262706270628
31000019610604546X,2105.1801200120017
650000195102053853,509.470103010301
610000195308107012,866.0728632863286
430000197512287378,1596.5117211721174
520000198909104732,1938.9334233423344
540000196605298683,1726.115091509151
520000200511010306,845.2166696669665
340000197808238362,2089.856505650565
150000196906110266,1826.2496969696967
150000197302213007,1796.6613321332134
410000195802255742,431.3342134213421
120000200501082918,1383.078288828883
330000196811088362,1198.29498949895
350000198905116558,1022.4744654465446
500000197602246164,2713.9947404740474
210000199210242543,3264.8887768776876
440000198805073900,1369.98099809981
420000197711057522,1515.0987098709875
21000019751125192X,50.724202420242015
510000197907183581,1724.9433293329334
370000195902217871,2303.7736193619367
440000200001208216,2626.997407740774
440000198806127739,1759.9586518651865
220000195103198587,1476.5628612861287
140000197701292927,1566.791061106111
440000199702194624,895.5283528352835
420000196201299738,1645.4443414341438
500000195711027367,555.2017821782179
440000197202072111,1236.739801980198
220000199809118209,1430.2816481648165
14000019960104030X,2504.3075577557756
360000195210180332,1312.385588558856
630000196503017731,1445.354783478348
420000199111084550,1179.3756495649563
350000199203093739,1211.8888688868888
63000019880514054X,2831.341539153915
23000019810522094X,2581.5000720072007
330000196310108425,825.03199819982
360000198508137074,1708.7054455445545
460000196003107181,1580.3450505050507
330000200611099672,2427.9740334033404
350000195504013458,780.7629502950296
530000199302041276,1320.9788378837886
530000195202241504,633.7971947194721
410000195311250453,2381.6019401940193
620000196104110427,1190.4178547854785
130000198801226807,858.3014541454147
330000196409114606,1105.8859465946596
440000199201196875,1475.7098409840983
520000199401293418,1318.7535233523354
520000197806238821,1951.8941534153412
13000019820115677X,1715.9532433243323
610000200510265368,1633.6158415841585
220000199206259053,1150.4548604860486
650000197612280676,580.4737473747375
430000200307263830,823.3304330433044
500000196404258047,950.5903030303031
360000200610200818,1431.8304350435046
430000199101048080,956.7857345734571
53000019960329041X,745.7008080808081
220000196706084284,1503.3466516651667
630000197708158727,1366.377473747375
330000197807027166,1324.2304710471049
620000199806274673,1568.7691359135918
65000019700421304X,2153.3110111011106
630000200412069017,2460.0752155215528
460000196702093559,1821.9675397539756
540000196509062160,324.55625162516253
340000197612031407,1048.0649014901492
150000197904147764,2331.6220442044205
120000195705162991,1445.0133393339336
610000198810099461,2212.309150915092
110000195201132375,2303.2006000600063
540000199305116546,1214.7073687368736
54000019820505075X,1074.0154515451545
120000197007046300,912.9786528652867
640000200612018531,1474.4669366936696
320000199601074992,1214.3790559055903
650000195006298981,901.7344114411442
410000195204090642,1209.1929922992301
61000019900504207X,3136.078895889589
310000198911052215,1247.5212321232125
410000196807134688,1425.42399239924
500000198412167996,407.4858605860586
320000200510240057,421.45342534253433
230000197704221667,628.0550645064505
620000199510069179,951.2553225322533
530000196501288390,436.5140834083408
110000196505289624,1770.5764556455645
370000200004220132,1967.480183018302
320000200507245535,806.3307530753076
340000199302186496,1142.3274167416741
410000199608293284,1665.6596259625965
120000200211110642,1740.3127062706271
54000019700515826X,936.7712631263128
610000200401098572,2163.8691509150913
630000200211301983,1429.5671977197717
14000019740507743X,883.5906710671067
330000196704063127,1903.7789778977901
440000195702040096,1766.7431943194317
620000195202098383,1322.6807520752077
410000195205133595,586.5252685268529
440000195803234009,1077.7267066706672
350000198411115248,834.2421542154216
230000199002176477,2089.663096309631
110000199011246257,2124.1828382838285
530000200306114706,972.0155335533553
23000019780401442X,1162.0854545454547
410000198609239090,1010.3969246924693
620000199511096929,289.90999099909993
360000195610194426,1685.4370577057705
51000019770402461X,1982.7718181818184
520000198612199750,1499.1934413441343
410000197212149682,3119.3280278027805
420000196612289024,647.1299349934994
360000198510221099,766.3184818481848
350000198107063797,133.79646264626462
620000199008207679,1788.2860206020605
370000197008038835,1101.5769156915694
450000195211243501,2564.473417341734
130000200007229226,1942.5148294829482
140000200410191864,1197.3635763576358
630000196010034138,1683.9697689768977
540000195906191770,816.4538983898392
340000195903239401,1669.7718491849184
140000200507050216,1993.5276707670766
630000200010018823,803.851299129913
430000200403030519,955.2724872487248
320000198008012497,1513.1840424042407
410000196908221457,2870.4772817281723
510000197003035017,862.7037623762377
620000199312110564,1644.4166336633664
450000195503138324,1983.0059255925592
440000196104283770,1885.4124972497252
310000198412301889,3687.9735523552354
520000197109224985,1871.9096869686973
330000200208076243,1176.4801280128013
210000197909265061,1902.0652635263532
15000019660602995X,1500.737853785379
350000198610010553,1193.0946654665465
210000196007178298,2019.4814971497149
610000195011280500,1060.4278027802782
520000195905162173,1102.0627782778279
460000199703145326,1739.9532653265328
230000198301285935,1534.8205640564058
360000200104216278,1708.2098679867993
130000199103263955,1456.7954815481548
15000019551001218X,1570.4745874587459
520000198602190197,1065.5184518451845
640000198507086882,2496.105205520552
370000197612281364,1398.4718731873186
120000196310125090,1488.4726552655268
620000199101249777,2251.947794779478
360000200506265515,1360.0261446144614
